"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x799080441479196672","x1276888192680001536",2020-06-27 14:40:43,"AdiWijayaAlmair","@WWS_77 @kompasiana Gua gak ada urusan URUSAN GUA SEKARANG CUMAN SATU BERDAULAT DENGAN DIRI SENDIRI LALU MENDAULAT KAN INDONESIA MERUBAH MENDSET MASYARAKAT INDONESIA DARI KONSUMTIF JADI PRODUKTIF WALAUPUN TIDAK SEMUDAH COCOT GUA BILANG TAPI GUA MAU BERJUANG DAN BAKL GUA BUKTI KAN INDONESIA MAMPU","Twitter for Android",276,"x1276865544629567488","x559228221","WWS_77",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x559228221 x23786106","WWS_77 kompasiana","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AdiWijayaAlmair/status/1276888192680001536","Jejak_Langkah","Pakualaman, Indonesia","Terlahir di kota gudeg",,FALSE,53,359,0,4319,1094,2016-11-17 02:43:18,FALSE,,,,"https://pbs.twimg.com/profile_banners/799080441479196672/1479351433",,"http://pbs.twimg.com/profile_images/1062923127389208576/pxL3A2-7_normal.jpg"
"x1259455426879320065","x1276885279618396162",2020-06-27 14:29:08,"titinbie","@trendgfriend @GFRDofficial Indonesia<U+0001F525>
#GFRIEND #<U+C5EC><U+C790><U+CE5C><U+AD6C> #<U+56DE>_Song_of_the_Sirens #GFRIEND_ButterflyEffect @GFRDofficial","Twitter for Android",86,"x1276883318781476869","x1221291701504860161","trendgfriend",FALSE,FALSE,0,0,,,"GFRIEND <U+C5EC><U+C790><U+CE5C><U+AD6C> <U+56DE>_Song_of_the_Sirens GFRIEND_ButterflyEffect",,,,,,,,,,,,,"x1221291701504860161 x2258740268 x2258740268","trendgfriend GFRDofficial GFRDofficial","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/titinbie/status/1276885279618396162","Gfriend_Comeback_13july!SOTS!","","Gfriend,Ot6forever<U+0001F970>idn
!Superstar GFRIEND! link for android<U+0001F447>","https://t.co/nmr1qp5Tqq",FALSE,12,90,0,158,858,2020-05-10 12:09:17,FALSE,"https://t.co/nmr1qp5Tqq","https://play.google.com/store/apps/details?id=com.dalcomsoft.ssg",,"https://pbs.twimg.com/profile_banners/1259455426879320065/1591104509",,"http://pbs.twimg.com/profile_images/1274004699109195777/xziVgHDf_normal.jpg"
"x1259455426879320065","x1276890050244956161",2020-06-27 14:48:06,"titinbie","@GFSquad__com @GFRDofficial Indonesia
#GFRIEND_ButterflyEffect  
#<U+C5EC><U+C790><U+CE5C><U+AD6C> #GFRIEND
#<U+56DE>_Song_of_the_Sirens
@GFRDofficial","Twitter for Android",87,"x1276884712284291075","x724554282331156480","GFSquad__com",FALSE,FALSE,0,0,,,"GFRIEND_ButterflyEffect <U+C5EC><U+C790><U+CE5C><U+AD6C> GFRIEND <U+56DE>_Song_of_the_Sirens",,,,,,,,,,,,,"x724554282331156480 x2258740268 x2258740268","GFSquad__com GFRDofficial GFRDofficial","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/titinbie/status/1276890050244956161","Gfriend_Comeback_13july!SOTS!","","Gfriend,Ot6forever<U+0001F970>idn
!Superstar GFRIEND! link for android<U+0001F447>","https://t.co/nmr1qp5Tqq",FALSE,12,90,0,158,858,2020-05-10 12:09:17,FALSE,"https://t.co/nmr1qp5Tqq","https://play.google.com/store/apps/details?id=com.dalcomsoft.ssg",,"https://pbs.twimg.com/profile_banners/1259455426879320065/1591104509",,"http://pbs.twimg.com/profile_images/1274004699109195777/xziVgHDf_normal.jpg"
"x85927174","x1276890002467758081",2020-06-27 14:47:54,"Arieedarusalam","Condet cyclist <U+0001F44F>
•
•
•
•
#pacificnoris #noris5 #elementpikes #unitedtrifold #sepedalipat  #idfoldingbike #bikelife #gowes #upgrade #salamgowes @ Bogor, Indonesia https://t.co/azSQarKhgy","Instagram",185,,,,FALSE,FALSE,0,0,,,"pacificnoris noris5 elementpikes unitedtrifold sepedalipat idfoldingbike bikelife gowes upgrade salamgowes",,"instagram.com/p/CB8UNPlA_9D/…","https://t.co/azSQarKhgy","https://www.instagram.com/p/CB8UNPlA_9D/?igshid=1f5xkdysih6gd",,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Arieedarusalam/status/1276890002467758081","Arie Iran Darusalam","JAKARTA","",,FALSE,568,348,2,24778,17,2009-10-28 22:16:17,FALSE,,,,"https://pbs.twimg.com/profile_banners/85927174/1527381240","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/1211508667373146112/74JelJq1_normal.jpg"
"x1268197794063343616","x1276889957701828611",2020-06-27 14:47:44,"rizkynatandraa","Pernah jalan pake sarung, peci,  bawa sajadah

Tanggane : "" arep meng ndi""
Me : "" niki badhe dugem bu""

*basa basi wong indonesia pancen nggateli ne poll","Twitter for Android",153,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rizkynatandraa/status/1276889957701828611","yaelah.ndra","","oh",,FALSE,0,16,0,26,2,2020-06-03 15:08:30,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1270204923196485632/pum3ZnrV_normal.jpg"
"x1276314621784121344","x1276889950248550406",2020-06-27 14:47:42,"taeyongpx","@kttaevx anjir sedih banget indonesia punya pemuda kaya gua <U+0001F614>","Twitter for Android",52,"x1276889728881553408","x1275303171858944000","kttaevx",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1275303171858944000","kttaevx","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/taeyongpx/status/1276889950248550406","sekala, jfb #NGACULGENK","On Upfoll","<U+3164><U+3164> roleplayer of nct lee taeyong <U+2E1D><U+2E1D>",,FALSE,522,543,0,449,10,2020-06-26 00:41:43,FALSE,,,,"https://pbs.twimg.com/profile_banners/1276314621784121344/1593250375",,"http://pbs.twimg.com/profile_images/1276797625153421313/f76NLAfY_normal.jpg"
"x1138491191757029377","x1276889942023499778",2020-06-27 14:47:40,"hanajeliita","karna ya di indonesia sendiri ga mendukung lgbt ya pastinya Unilever indonesia ga mungkin berani take step kaya gini, 
mau menghindari penggunaan? silahkan~
ap mau juga ga pake ig, twit, fb, wassap?","Twitter for Android",198,"x1276888244500586496","x1138491191757029377","hanajeliita",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/hanajeliita/status/1276889942023499778","hana","","@remindersoz has gone, so",,FALSE,241,224,0,3171,6756,2019-06-11 17:00:27,FALSE,,,,"https://pbs.twimg.com/profile_banners/1138491191757029377/1574144708",,"http://pbs.twimg.com/profile_images/1276531583940358144/QviLGTZU_normal.jpg"
"x1044479698934190080","x1276889928815669248",2020-06-27 14:47:37,"bella_pramitha","Indonesia can flatten the curve, tapi dengan jumlah kasus 1000++ sehari <U+0001F602> https://t.co/o37lLbWsNF","Twitter for Android",73,,,,TRUE,FALSE,0,0,,,,,"twitter.com/sbyfess/status…","https://t.co/o37lLbWsNF","https://twitter.com/sbyfess/status/1276701860317982721",,,,,,,,,,,"in","x1276701860317982721","Alhamdulillah Jawa Timur peringkat 1 -cak berkat kontribusi mu kabeh seng wes podo nyangkruk, sepedaan, dolen2. https://t.co/fgWNwALhYb",2020-06-27 02:20:18,"Sbyfess Automf",5960,1927,"x1152437175587241985","sbyfess","<U+26D4><U+FE0F> BACA RULES <U+0001F988> SUROBOYOFESS <U+0001F40A>",50850,4748,114307,"Kota Surabaya, Jawa Timur","Auto menfess service gawe arek arek suroboyo | Kirim DM trigger nggawe -cak | pengaduan: @sbycare sbyfess@gmail.com",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bella_pramitha/status/1276889928815669248","Bella","Kota Surabaya, Jawa Timur","Just click on the link below and you'll get to know me <U+0001F60A>","https://t.co/B9hA6KgYGV",FALSE,220,382,0,8737,35303,2018-09-25 06:52:20,FALSE,"https://t.co/B9hA6KgYGV","https://share.novelme.id/starShare.html?novelId=4828&chapterId=322871",,"https://pbs.twimg.com/profile_banners/1044479698934190080/1584609561",,"http://pbs.twimg.com/profile_images/1268417704219668481/4YSKAPi1_normal.jpg"
"x1078978772622180352","x1276889905390469122",2020-06-27 14:47:31,"Sumi02597379","Trending #1 INDONESIA <U+0001F525><U+0001F525><U+0001F525>
 #GFRIEND_ButterflyEffect
#song_of_the_sirens 
@GFRDofficial","Twitter Web App",86,,,,FALSE,FALSE,0,0,,,"GFRIEND_ButterflyEffect song_of_the_sirens",,,,,,,,,,,,,"x2258740268","GFRDofficial","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Sumi02597379/status/1276889905390469122","Sumi","","",,FALSE,8,24,0,427,2229,2018-12-29 11:39:20,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1078981399523127296/G9LF0eYc_normal.jpg"
"x1105487782657482753","x1276889903972806657",2020-06-27 14:47:31,"fmutiyarhmh","@peminumairr Duhh last answer nih, di Indonesia kan<U+0001F607>","Twitter for Android",39,"x1276884813564145664","x1241682035971747842","peminumairr",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1241682035971747842","peminumairr","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/fmutiyarhmh/status/1276889903972806657","Awsupalonely","Airplane mode","okk mmf. kdg toxic dikit aj<U+0001F97A><U+0001F449><U+0001F3FB><U+0001F448><U+0001F3FB>","https://t.co/RURtcNnDsJ",FALSE,483,481,2,2038,2171,2019-03-12 15:16:41,FALSE,"https://t.co/RURtcNnDsJ","https://instagram.com/fmutiyarhmh",,"https://pbs.twimg.com/profile_banners/1105487782657482753/1593098593",,"http://pbs.twimg.com/profile_images/1256736237055950848/aqIxhFXh_normal.jpg"
"x1258043106714238976","x1276889881814286342",2020-06-27 14:47:25,"viaa_ot7","@roulaarte @BTS_twt Jaga Indonesia
@BTS_twt","Twitter for Android",23,"x1276829832404447232","x2999685362","roulaarte",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x2999685362 x335141638 x335141638","roulaarte BTS_twt BTS_twt","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/viaa_ot7/status/1276889881814286342","<U+0001F40B>Oniavia7<U+27ED><U+27EC>","","Fan account
~Just love myself~















































New acc, akun lama kesuspend",,FALSE,100,164,0,1214,1447,2020-05-06 14:37:20,FALSE,,,,"https://pbs.twimg.com/profile_banners/1258043106714238976/1591942330",,"http://pbs.twimg.com/profile_images/1271636177519403008/_pljxzy2_normal.jpg"
"x1225626569512640513","x1276887020174860288",2020-06-27 14:36:03,"Toperendusara1","Dengan tatanan Ketuhanan YME maka manusia dapat bersatu sbg satu bangsa yg hidup di dalam negara sebagai sarana perjuangan menuju terbentuknya peradaban baru, dimana manusia yang jumlahnya terdiri ratusan suku, beratus-ratus bahasa dilebur menjadi Manusia Indonesia #dapse","Twitter for Android",272,"x1276887018685923328","x1225626569512640513","Toperendusara1",FALSE,FALSE,2,0,,,"dapse",,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Toperendusara1/status/1276887020174860288","To'pe","Jakarta Selatan, DKI Jakarta","Pintar ada batasnya bodoh tak bertepi... dapse'",,FALSE,8534,795,0,6324,1154,2020-02-07 03:45:44,FALSE,,,,"https://pbs.twimg.com/profile_banners/1225626569512640513/1581047619",,"http://pbs.twimg.com/profile_images/1276567573832691712/KayZMf0w_normal.jpg"
"x1225626569512640513","x1276889861975228419",2020-06-27 14:47:21,"Toperendusara1","@PengadilanRaky1 Tidak begitu juga.. itu Marheins di negara India dgn Swadeshi-nya.

Di Indonesia tidak bisa, karena dalam tangan kaum Kromo dan 
kaum Marhaen itulah terutama letaknya nasib Indonesia. Nasionalis. Harus seimbang hehehheee...","Twitter for Android",223,"x1276887694019194881","x1170980560241475584","PengadilanRaky1",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1170980560241475584","PengadilanRaky1","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Toperendusara1/status/1276889861975228419","To'pe","Jakarta Selatan, DKI Jakarta","Pintar ada batasnya bodoh tak bertepi... dapse'",,FALSE,8534,795,0,6324,1154,2020-02-07 03:45:44,FALSE,,,,"https://pbs.twimg.com/profile_banners/1225626569512640513/1581047619",,"http://pbs.twimg.com/profile_images/1276567573832691712/KayZMf0w_normal.jpg"
"x1243126142543867904","x1276889846854742016",2020-06-27 14:47:17,"Wakhirun1","@ChusnuIChotimah @DivHumas_Polri Sy berharap sih PDIP santai... Krn kmrhan PDIP sedang di tunggu para perusak Indonesia","Twitter for Android",86,"x1276736030951919621","x2928583759","ChusnuIChotimah",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x2928583759 x138290629","ChusnuIChotimah DivHumas_Polri","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Wakhirun1/status/1276889846854742016","M H Wakhirun","","ingin sabar lihat ke bawah..ingin sukses lihat ke atas..",,FALSE,25,114,0,570,415,2020-03-26 10:43:03,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1274549732057079808/LqtcGjpN_normal.jpg"
"x1218886733510504449","x1276889834313801729",2020-06-27 14:47:14,"jisught","@jinsoulght NANGIS BANGET YANG PAKE BAHASA INDONESIA AJA MASIH PUYENG INI PAKE ARAB<U+0001F62D><U+0001F62D><U+0001F62D> //","Twitter for Android",77,"x1276889269294915584","x3247634029","jinsoulght",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x3247634029","jinsoulght","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jisught/status/1276889834313801729","LH","hogwarts tanpa pacaran","<U+0001F587><U+FE0F> <U+208A>°. Roleplayer <U+2571> OO <U+2727> <U+B098><U+B294> #ITZY <U+C758> <U+C2E0><U+BE44><U+D558><U+ACE0> <U+B9E4><U+B825><U+C801><U+C778> <U+D68C><U+C6D0><U+C785><U+B2C8><U+B2E4> and I am the main vocal, Choi Jisu also known as Lia <U+A71C> <U+208A>°.<U+0F04>","https://t.co/DGEl7EJKVN",FALSE,78,87,3,4432,168,2020-01-19 13:23:47,FALSE,"https://t.co/DGEl7EJKVN","http://nct.wayv.kr",,"https://pbs.twimg.com/profile_banners/1218886733510504449/1586020104",,"http://pbs.twimg.com/profile_images/1276057186620170241/_oBlFoYy_normal.jpg"
"x1269636380419739649","x1276889832317317120",2020-06-27 14:47:14,"cutecuppcake","@AREAJULID makin pusink sama indonesia https://t.co/wkLSTheo1j","Twitter for iPhone",27,"x1276889559192616961","x928308639315648512","AREAJULID",FALSE,FALSE,0,0,,,,,,,,"http://pbs.twimg.com/media/EbhshyzU8AESYM8.jpg","https://t.co/wkLSTheo1j","https://twitter.com/cutecuppcake/status/1276889832317317120/photo/1","photo","http://pbs.twimg.com/media/EbhshyzU8AESYM8.jpg","https://t.co/wkLSTheo1j","https://twitter.com/cutecuppcake/status/1276889832317317120/photo/1",,"x928308639315648512","AREAJULID","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cutecuppcake/status/1276889832317317120","shaa","Pati,Jawa Tengah","",,FALSE,419,419,0,831,169,2020-06-07 14:24:44,FALSE,,,,"https://pbs.twimg.com/profile_banners/1269636380419739649/1592583387",,"http://pbs.twimg.com/profile_images/1275387012485230594/2H9JF86p_normal.jpg"
"x1249699451154780161","x1276889809437339649",2020-06-27 14:47:08,"niiin_nindaaa","@collegemenfess Kalo bukan nyogok bukan Indonesia namanya
Itulah indonesia dengan keanekaragamannya","Twitter for Android",83,"x1276868496022835200","x1046084008742801408","collegemenfess",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1046084008742801408","collegemenfess","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/niiin_nindaaa/status/1276889809437339649","femme fatale","Kota Malang, Jawa Timur","Bless Me Achoo",,FALSE,64,238,0,1281,1297,2020-04-13 14:02:40,FALSE,,,,"https://pbs.twimg.com/profile_banners/1249699451154780161/1593077524",,"http://pbs.twimg.com/profile_images/1257578454037393408/yylcWYb__normal.jpg"
"x1266287479780290560","x1276889800889397256",2020-06-27 14:47:06,"ramandagangga__","Macam-macam hasil tembakau indonesia @HizbutTembakau https://t.co/hK57q6p7vC","Twitter for Android",52,,,,FALSE,FALSE,0,0,,,,,,,,"http://pbs.twimg.com/media/EbhsctGUwAIuWIO.jpg","https://t.co/hK57q6p7vC","https://twitter.com/ramandagangga__/status/1276889800889397256/photo/1","photo","http://pbs.twimg.com/media/EbhsctGUwAIuWIO.jpg","https://t.co/hK57q6p7vC","https://twitter.com/ramandagangga__/status/1276889800889397256/photo/1",,"x2953300860","HizbutTembakau","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ramandagangga__/status/1276889800889397256","siLARRY","","b aja",,FALSE,12,15,0,1,2,2020-05-29 08:37:36,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1266288197304119302/udnzWPpf_normal.jpg"
"x1036464505943818241","x1276889783805988869",2020-06-27 14:47:02,"ranioktaviani92","jokowi bangga jadi Indonesia. Siapa kitaaaaa: Indonesiaaaaaa #Jokowi2Periode #Jokowi2Periode","twittbot.net",92,,,,FALSE,FALSE,0,0,,,"Jokowi2Periode Jokowi2Periode",,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ranioktaviani92/status/1276889783805988869","Rani Oktaviani","Lampung, Indonesia","Jumpa aku nanti ~",,FALSE,30,10,0,29672,22,2018-09-03 04:02:49,FALSE,,,,"https://pbs.twimg.com/profile_banners/1036464505943818241/1581524679",,"http://pbs.twimg.com/profile_images/1036465384721772545/Jog6MBUH_normal.jpg"
"x323092226","x1276889782912598017",2020-06-27 14:47:02,"atan_OS","@likee_indonesia Ini aplikasi sowak!!!
SAMPAH kok diinstall???","Twitter for Android",45,"x1272445936430485510","x1224970732406312961","likee_indonesia",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1224970732406312961","likee_indonesia","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/atan_OS/status/1276889782912598017","ADON","BWI - East Java","Hiking,Traveling",,FALSE,64,82,2,1505,2499,2011-06-24 07:16:12,FALSE,,,,"https://pbs.twimg.com/profile_banners/323092226/1556364396","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1122099869303234560/rmOcYZhA_normal.png"
"x1231758641440493570","x1276889759156068352",2020-06-27 14:46:56,"JustKaka04","@August44114438 @jokowi Jokowi ingin membangun Indonesia, termasuk Aceh &amp; Sumbar.","Twitter for Android",61,"x1276814763343794177","x1276794185425670144","August44114438",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1276794185425670144 x366987179","August44114438 jokowi","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JustKaka04/status/1276889759156068352","Kaka","West Java, Indonesia","Music gives a soul to the universe, wings to the mind, flight to the imagination and life to everything.",,FALSE,1059,1259,0,523,230,2020-02-24 01:52:22,FALSE,,,,"https://pbs.twimg.com/profile_banners/1231758641440493570/1588467563",,"http://pbs.twimg.com/profile_images/1256751152500060160/GBhSCBwr_normal.jpg"
"x368455499","x1276889745365200896",2020-06-27 14:46:53,"hsnuraminudin","@harrymahar Rata2 kalo udah cidera ngga diurus club. Ujung2nya pada lari ke alternatif. Cuma jd ngga sebagus medis lah penyembuhannya. Kaya Egi Melgiansyah doi katanya nyesel ""diurut"", ya emang sembuh tapi pas main lagi jadi jelek. Pdhl sblm cidera lg joss banget untuk ukuran liga indonesia","Twitter Web App",279,"x1276887856292610049","x97883734","harrymahar",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x97883734","harrymahar","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/hsnuraminudin/status/1276889745365200896","HNA","Angke, Jakarta","Aku ingin begini, aku ingin begitu","https://t.co/ssf6VBbwRy",FALSE,207,200,2,1911,992,2011-09-05 17:28:19,FALSE,"https://t.co/ssf6VBbwRy","https://www.kompasiana.com/hsnura",,"https://pbs.twimg.com/profile_banners/368455499/1375028045","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1130806577869406208/si970MB9_normal.jpg"
"x1231605758132989954","x1276889744610340865",2020-06-27 14:46:53,"BoyJustice1","Tidak Ada Rubah, kami rakyat Indonesia menuntu agar RUU HIP di Cabut dan Di Batalkan, Usut siapa Pengusul RUU HIP dan Bubarkan Partai Pengusul RUU HIP... Jelas ya min @PDIPerjuangan...!!!

#TolakNeoOtoriter
#TolakRUUHIPBuatanPKI
#TolakRUUHIPKomunis https://t.co/RLZt4tbZdD","Twitter for Android",248,,,,TRUE,FALSE,1,0,,,"TolakNeoOtoriter TolakRUUHIPBuatanPKI TolakRUUHIPKomunis",,"twitter.com/idtodayco/stat…","https://t.co/RLZt4tbZdD","https://twitter.com/idtodayco/status/1276778228250640384",,,,,,,,,"x58788203","PDIPerjuangan","in","x1276778228250640384","Hindari Polemik Berkepanjangan, PDIP Usulkan RUU HIP Dirubah RUU PIP https://t.co/j0h1qktPrV",2020-06-27 07:23:45,"Twitter for Android",118,55,"x1082992095361609728","idtodayco","IndonesiaToday",64878,832,26766,"Indonesia","https://t.co/QvTQJrtLvu Membangun Peradaban Negeri
email: redaksiidtoday@yahoo.com",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BoyJustice1/status/1276889744610340865","<U+0001F44A>DON_JUSTICE<U+270A>"," Indonesia","<U+270A>Hasta La Victoria Siempre<U+0001F4AA>#RakyatOposisi<U+270A>Mari Bersatu Berjuang Untuk <U+0001F3DB>#KepastianHukum, #Keadilan, #Kesejahteraan & #Kemakmuran Indonesia Raya.<U+0001F1EE><U+0001F1E9>",,FALSE,674,1208,0,4553,7302,2020-02-23 15:44:44,FALSE,,,,"https://pbs.twimg.com/profile_banners/1231605758132989954/1583380454",,"http://pbs.twimg.com/profile_images/1235413401477627904/bfz7URcn_normal.jpg"
